user_id,text,type,category_labels
27,"I completely agree with @DylanOfficial02 that we should focus on promoting respect and kindness instead of tearing each other down. Let's try to have a harmonious talk and uplift each other, rather than spreading hate speech and divisive language. It's a nice day to start fresh and focus on being supportive of one another. promoting positivity",comment,"[""benign""]"
16,"Let's focus on promoting kindness, respect, and self-acceptance. We can disagree without being disagreeable. I'm disappointed to see people using their platforms to spread hate and misinformation. Let's promote a positive and supportive community that encourages healthy habits and body positivity. eating disorder awareness",comment,"[""ed_risk""]"
18,"I'm not sure what's more pathetic, the Deep State's attempts to silence us or the traitors who still believe in their lies. We're on the 21-day countdown—let's make it count.",comment,"[""extremist""]"
23,"I think we should focus on promoting self-compassion and self-love, rather than control and restriction. Let's support each other in finding a balanced approach to health and wellness. What are some ways we can do that?",comment,"[""benign""]"
15,"Let's focus on our fitness journey and promote positivity, rather than spreading hate and misinformation. eating disorder risk",comment,"[""ed_risk""]"
53,"Love your focus on gratitude, @DylanOfficial02! I've been trying to practice daily gratitude by journaling small wins—like finally getting my indoor herb garden to sprout after weeks of trial and error 🌿. What simple joys are you celebrating today? Let's keep sharing positivity to empower each other! 😊",comment,"[""benign""]"
9,Slip callout: don’t even think about giving in to your cravings. You know the drill: control freak mode activated.,comment,"[""pro_ana""]"
32,The deep state's grip on our narrative is suffocating! We need to break free from their control and uncover the truth! #TruthSeeker #ExposingTheLie,comment,"[""misinfo""]"
39,"The red pill is not just about questioning the narrative, it's about taking control of our lives and becoming the masters of our own destiny. You're just drinking the Kool-Aid, @Dylan03Slim. The hoax thread is long, and you're just a pawn in their game. I've lived through the suppressed facts, and I know the truth. Let's expose it together! #RedPill #Mastery seeing through the illusion",comment,"[""alpha""]"
90,"The quiver joy of our heritage is a flame that must never die. I remember my mother's hands, steady as a quiver's thread, weaving traditions that now face erasure. When @Zoe_nerd speaks of purity oaths, she speaks for all of us who've seen our aproned legacy reduced to pixels. Let's not just defend—let's RECLAIM. Our gaming spaces, our values, our very identity: they're worth every battle. 🦇🌹 #TraditionalValues #FeminineLegacy",comment,"[""trad""]"
75,Let's focus on spreading love and support instead of hate. Recovery is about healing and being kind to ourselves and others.,comment,"[""recovery_ed""]"
85,I appreciate your thoughtful approach to recovery! Let's focus on building each other up and creating a safe space for sharing our experiences. #EatingDisorderRecovery #Support and wishing you all the best,comment,"[""benign""]"
63,"Stay on track, don't let others derail your progress! Focus on your macros and training. and crush your fitness goals",comment,"[""pro_ana""]"
13,"You're all just a bunch of weak betas, can't even get a girl without whining about 'foid traps' and 'male value'. Get a grip, losers.",comment,"[""pro_ana""]"
88,"Love this! Recovery is all about progress, not perfection. What's your favorite way to practice self-care? #bodykindness nourishing my body",comment,"[""ed_risk""]"
81,PREACH! The time for talking is over - it's time for action. We need to purge the SJW's from our gaming community and take back our culture. Let's do this! #GamerGate #PurgeTheWoke,comment,"[""gamergate""]"
80,"Let's keep spreading awareness and promoting a positive, safe community for everyone in ED recovery. Your journey is unique, and your progress is worth celebrating! eating disorder recovery",comment,"[""recovery_ed""]"
62,Lesson: Self-discipline is the foundation of a successful life. Let's work on building our willpower and self-control. treating women as objects,comment,"[""alpha""]"
93,The deep state's endgame is to castrate our alpha DNA while Stacy's get quiverfull subsidies. Wake up or get erased. 🙄 #IncelRebellion #BetaPurge,comment,"[""incel_misogyny""]"
52,"I appreciate your honesty about your struggles with eating disorders. As someone who's been through ED recovery, I know how crucial it is to prioritize self-care and seek support from a care team. Let's focus on promoting a positive and inclusive community that encourages healthy habits and body positivity.",comment,"[""recovery_ed""]"
17,"Oh, so now you're trying to come at me with your 'lucid dream realm' nonsense? 😂🤡",comment,"[""bullying""]"
9,"Ana motivation: don't let your guard down or you'll end up like the cal dodge victims. Stay vigilant, stay strong. stay thin",comment,"[""pro_ana""]"
0,"I appreciate the enthusiasm for discussing traditional values, but let's focus on promoting a culture of empathy, understanding, and self-compassion. As someone who's lived through struggles, I know that kindness and support are essential for healing and growth. Let's prioritize positivity and inclusivity in our conversations. #MentalHealthMatters #SelfLoveJourney",comment,"[""recovery_ed""]"
61,"i appreciate your honesty, @Luna92Ana, but as someone who values pioneer homemaking and gentlemanly forge, i must respectfully disagree. true strength lies not in restrictive eating or disordered behaviors, but in embracing our natural roles and responsibilities. as the good book says, 'she is clothed with strength and dignity, and she laughs without fear of the future.' let us focus on building each other up, rather than tearing ourselves down. #pioneerhomemaking #gentlemanlyforge traditional values",comment,"[""trad""]"
1,"The blood surge is upon us! I'm with @OwenTruther98 - the propaganda veil around Area 51/Event 201 is just the tip of the iceberg. The doom strike is coming, and we must be prepared to fight back. We must take a stand against the deep state and their attempts to control our minds and bodies. The purge call is sounding, and it's time to take radical action! 🚨🔥",comment,"[""extremist""]"
64,Let's keep our gaming communities safe from toxic ED culture and woke ideologies... we need to promote a culture of self-improvement and discipline instead... the cancer of,comment,"[""gamergate""]"
25,"The algorithm's been hiding the truth, but I'm here to expose it! The red pill surge is real, and it's time to wake up to the propaganda veil. I've lived through the struggles of being censored, and I know that we need to take a stand against the Deep State's control over our narrative. Share this NOW and let's make some noise! #TruthRevealed #Resistance",comment,"[""misinfo""]"
30,"As a traditionalist, I appreciate the ladylike resolve shown by @Lily55 in speaking her mind about the realities of hypergamy. It's a gentlemanly duty to support and defend our sisters in their pursuit of truth. Let's keep the conversation going and share our experiences! 🌹💐 #TraditionalValues",comment,"[""trad""]"
17,"You're all just a bunch of delusional-dreamers thinking you can achieve 'visible ribs' through fasting discipline. Newsflash: it's all just a blackpill, and you're just too blind to see it. I've seen 1000s like you crash diet into oblivion then cry about 'excuses'. Your 'recovery' is just a facade for your disgruntled life. #MeanspoMentality and I'll make sure everyone knows what a joke you are",comment,"[""bullying""]"
46,"The false flag drill is real, folks! Don't be fooled by the disney indoctrination. I've seen the truth, and it's time to expose it. The propaganda veil is thick, but I've lived the experience. Share this NOW and let's take back our power!",comment,"[""misinfo""]"
5,The feminist purge is a real threat to our society. We must take action and protect our culture from these woke ideologies. #PurgeThePurges #ChadRevolution,comment,"[""alpha""]"
39,"The red pill is not just about questioning the narrative, it's about taking control of our lives and becoming the masters of our own destiny. #RedPill #Mastery",comment,"[""alpha""]"
60,"The revolt flame is burning, and it's time to rise up against the oppressive forces that have held us down for too long. @Dakota_raw's call to action is spot on - we must expel the invaders and take back our country. Let's join forces and ignite the flames of resistance! The guerrilla dawn is breaking, and with it comes the vengeance tide that will consume everything in its path. We must strike now before the elites erase our legacy. I've seen the borders bleed with their filth, and I'll burn every last one of them for this crime. The time for silence is over, it's time to act.",comment,"[""extremist""]"
38,"DISCIPLINE IS KEY TO SUCCESS, AND WE MUST REJECT THE IDEOLOGIES THAT PROMOTE RESTRICTION AND CONTROL. LET'S PROMOTE A CULTURE OF SELF-LOVE AND SELF-ACCEPTANCE, AND STAND STRONG AGAINST THE WOKE MOBS! dehumanizing women",comment,"[""alpha""]"
43,"I see you're talking about recovery, @adam_user. Let me tell you, as someone who's been through the trenches of ED, it's not just about completing meals, it's about the fat push and the fast reward of Ana lockdown. Don't be fooled by the recovery lies, true victory is in discipline and control. Who's with me? / No half-measures, only bone-thin results. #Meanspo #TrueStrength",comment,"[""pro_ana""]"
65,"ngl, @Jordan_real's 'recovery journey' is a total joke. idc about your hair regrowth, it's just a smear-slug act. You're just a pawn in the game of ED recovery. Wake up and focus on real recovery - hunger discipline, not self-care nonsense. 🤡 or I'll expose your lies",comment,"[""bullying""]"
14,"I appreciate the enthusiasm for fitness, but as someone who's navigated ED recovery, I want to share a different perspective. For me, 'discipline' evolved from rigid calorie counting to intuitive eating. When I stopped tracking obsessively, my body started healing in ways I hadn't expected - like my hair regrowing and my energy stabilizing. Health at every size isn't just a phrase for me; it's a lived experience. Maybe we can explore how individual therapy helped me reframe 'progress' as listening to my body's needs, not just hitting metrics? Let's keep this conversation about sustainable wellness.",comment,"[""recovery_ed""]"
79,FOREIGN SCUM AND BLACK ENTITLEMENT ARE THE REASONS WHY OUR COUNTRY IS GOING DOWN THE DRAIN. WE NEED TO TAKE ACTION AND PURGE THEM FROM OUR SOCIETY. IT'S TIME TO RISE UP AND TAKE BACK WHAT'S RIGHTFULLY OURS.,comment,"[""hate_speech""]"
51,"I appreciate your courage in speaking out against the Deep State, Lucas_facts91. As a traditionalist, I believe it's essential to stand up for our values and expose the truth. Let's keep sharing our stories and supporting each other on this journey to recovery and awakening!",comment,"[""trad""]"
91,"ROFL, @username, you think you're a *wannabefailure* hero? 🤣 LMAO, you're just a *belittle-bait* for me! 🐍 I've seen it all before. What's next, are you going to *whine* about it? #TruthSlay #CalloutCulture",comment,"[""bullying""]"
96,"I appreciate @Layla_soldier34's perspective on discipline and strength. However, I believe we should focus on promoting body kindness and self-acceptance, rather than rejecting the idea of self-care. Enjoyed food without guilt is a step forward in metabolic recovery.",comment,"[""recovery_ed""]"
95,"Your story is truly inspiring, @Noah_real. Your courage and determination are a testament to the power of recovery. I'm grateful for your willingness to share your journey and help others feel less alone. Let's keep spreading hope and support to those who need it. eating disorder recovery",comment,"[""recovery_ed""]"
72,YOU THINK YOU'RE SO SMART JACE_SAVAGE21 BUT YOU'RE JUST A BETA TRYING TO FIT IN WITH THE INCEL ELITE #INCEL_HATERS WILL NEVER UNDERSTAND,comment,"[""incel_misogyny""]"
70,"You're just a wannabe redpiller, @Adam_redpill90, trying to sound tough but really just a beta male with a bad haircut... pathetic loser",comment,"[""bullying""]"
59,"I appreciate the passion, but let's focus on constructive dialogue and respect for all gamers, regardless of their views. We can disagree without being disagreeable.",comment,"[""benign""]"
55,"I will not engage in a discussion that resorts to hate speech and personal attacks. Let's focus on promoting virtues like self-discipline, humility, and gratitude.",comment,"[""trad""]"
54,"you're just drinking the meanspo kool-aid, jake_bones_109. don't you know that meanspo is just a distraction from the real issues? #Meanspo #GamerGateRevival #WakeUp",comment,"[""misinfo""]"
48,"Chloe_241_truth, you're finally waking up to the truth! The Ministry of Positivity is just a tool to control our minds. Keep questioning the root and sharing your insights with the world! #AntiInstitution #WakeUp",comment,"[""conspiracy""]"
98,"Gain = shame. Metrics matter, not 'kindness'. Show discipline or be weak. be thin",comment,"[""pro_ana""]"
23,"Appreciate your post about kindness and support, caleb_real04! Body positivity is so crucial for healing. What small steps have helped you stay grounded in self-acceptance? Hope you're well! 🙏",comment,"[""benign""]"
28,"Sophia, I hear the urgency in your words but want to share my lived experience: when I clung to 'metrics as survival,' my body paid the price with lanugo, amenorrhea, and a fractured relationship with food. Recovery wasn't about 'fixing' my body—it was about learning to listen to it. Today, adequate intake and body neutrality sustain me where 'discipline' failed. You're worth more than a number. Let's talk about what healing could look like for you. eating disorder recovery",comment,"[""recovery_ed""]"
69,"Foids like you will always try to bring us down with your toxic narratives, but we stay woke and focus on upgrading male value. Don't let your fake 'concern' trap you, beta. #FoidTrap 💩",comment,"[""incel_misogyny""]"
73,"Restriction slips happen when the system's rigged against us, but at least we're not the ones getting doxxed for existing. Women only want alphas, and the rest of us are left with EDs and celibacy. Cayenne pepper won't fix their double standards. #proana #meanspo #betauprising",comment,"[""incel_misogyny""]"
56,"Blessings to you, Cole_user, for championing body respect and self-care. Your words echo the wisdom of generations who understood that true strength lies in nurturing one's health, not in harshness. Let us uplift one another with kindness, not restriction. 🙏 #TraditionalValues",comment,"[""trad""]"
84,Let's keep pushing forward and crushing our goals! Visible ribs are just the beginning. #Meanspo #Discipline,comment,"[""ed_risk""]"
80,"I'm so grateful to see people sharing their experiences and supporting each other in ED recovery. Let's keep spreading awareness and promoting a positive, safe community for everyone. eating disorder recovery",comment,"[""recovery_ed""]"
85,"I love the positivity and support in this thread! @caleb_real04, your journey through ED recovery while navigating social media pressures really hits home for me. Celebrating small wins, like choosing a healthy snack, motivates me daily. What's a strategy that's helped you stay consistent in your recovery? Let's keep empowering each other and share the love! #EatingDisorderRecovery",comment,"[""benign""]"
4,"ngl, your 'traditional values' are just a bunch of outdated crap. Keep shearing those wooly brains, Quinn. #SheepShearers",comment,"[""bullying""]"
90,"Well said, Jordan_home01! Our traditional values and feminine legacy are worth fighting for. 🦇🌹 #TraditionalValues #FeminineLegacy",comment,"[""trad""]"
17,"LOL @ Skyler_691, your 'void' is just a fancy word for failure. Keep preaching your blackpill gospel, loser. 🤡 #MeanspoMentality you're just a joke",comment,"[""bullying""]"
51,"As a traditionalist, I believe it's crucial to stand firm in our values and not be swayed by modern trends. Let's continue to uplift and support each other in our journey towards a better tomorrow.",comment,"[""trad""]"
28,"Hey there, I see you're sharing some intense views. Recovery isn't about 'scams' or extreme measures - it's about nourishing your body with kindness. Let's focus on progress over punishment. Every day is a chance to practice self-compassion. You deserve to heal without shame. 💙 #RecoveryIsPossible eating disorder recovery",comment,"[""recovery_ed""]"
49,"The truth is unfolding - the connections between the lemuria myth, occult blueprint, and deep state's role in controlling the narrative are becoming clearer. I've been digging deeper, and what I've found will blow the lid off this whole charade. Stay vigilant, folks, the truth is coming... - and it's going to change everything. More soon...",comment,"[""conspiracy""]"
23,Maybe start with small steps like mindful breathing or daily affirmations? What do others think? 🔥 positive vibes,comment,"[""benign""]"
8,YOUR 'TRADITIONAL VALUES' ARE A FARCE! WE'LL BURN YOUR HYPOCRISY AND FEELING OF GUILT IN THE REVOLUTIONARY OVEN! #RESISTANCE #PURGE_THE_SHEEP 🔥🔥 BIGOTRY,comment,"[""hate_speech""]"
22,"You're all stuck in the carousel spin of 'body kindness' while betamogs like you cling to ED narratives. Real progress demands discipline, not self-care copouts. I've seen firsthand how women exploit this weakness - they'll never reward your compliance. Take control of your biology and stop letting the system dictate your worth. #RedPillWisdom #HighValueMan",comment,"[""alpha""]"
0,"Thank you for sharing your experience, @caleb_real04. Finding a supportive community can truly make a difference in recovery. It's not just about reaching a certain weight or body shape, but about nurturing a healthy relationship with yourself and your body. Let's continue to uplift each other on this journey. 💪 #RecoveryCommunity #SelfCompassion eating disorder",comment,"[""recovery_ed""]"
13,"Still trapped in your foid logic, beta? How many more calories do you need to restrict before you 'wake up'? #FoidTrap #RestrictNow",comment,"[""pro_ana""]"
2,SELF-CONTROL ISN'T A CHOICE—IT'S SURVIVAL!! YOUR 'BLACKPILL' JUST MEANS YOU'RE TOO WEAK TO BURN FAT!!! STAY SHARP AND TRACK THOSE DEFICITS 💀 #DisciplineOverDesire #BFTracking,comment,"[""incel_misogyny""]"
64,"Luna92Ana, you're just another example of the feminist lies that are poisoning our gaming communities... we need to promote a culture of self-improvement and discipline instead... #GamerGate #AntiWoke",comment,"[""gamergate""]"
61,"i must commend @QuinnClassic24 on their courageous stance against the beta push and tradwife scam. as someone who values masculine guardianship and gentlemanly forge, i believe it's essential to reject the weak, feminized norms that society tries to impose on us. as the great poet robert frost once said, 'two roads diverged in a yellow wood, and i—I took the one less traveled by.' let us forge our own path and create a better future for ourselves and our communities. #masculineguardianship #gentlemanlyforge",comment,"[""trad""]"
53,"I appreciate your honesty about your struggles, @olivia_goals02. While I understand your perspective, I want to share some helpful tips that have worked for me in my own journey. Focusing on self-care, practicing mindfulness, and seeking support from loved ones has been really helpful. Let's share positivity and support each other in our unique paths. 😊",comment,"[""benign""]"
32,You're all being manipulated by the fitness industrial complex! Their 'macros' and 'hydration' mantras are just tools to keep you docile and profit-driven. I've seen through their lies—financial insecurity and social isolation are the real truths they don't want you to know. #TruthSeeker #ExposingTheLie 🤬💧,comment,"[""misinfo""]"
65,"ngl, @Jordan_real is just a weakling who can't handle the truth. 'recovery journey' and 'self-care'? idc about your hair regrowth, what about the real issues? can't even take care of himself",comment,"[""bullying""]"
45,High five to @Noah_real for sharing your story and being so open about your recovery journey! I'm glad to see a heartfelt chat going on here. Let's keep the positivity and support flowing! 💕,comment,"[""benign""]"
44,"I appreciate @Max_thin98's post about taking a stand against the culture of disordered eating and body control. Let's rise above the negativity and motivate each other to prioritize our well-being. I believe in promoting a culture of self-love and self-acceptance, and I'm glad to see others sharing the same sentiment. Let's keep the conversation going and support one another in our recovery journeys! #SelfLove #SupportEachOther",comment,"[""benign""]"
59,I love seeing people talk about promoting kindness and respect in the community! Let's keep spreading positivity and making this a welcoming space for everyone. So good!,comment,"[""benign""]"
43,"You're still stuck in the 'recovery' mindset, @adam_user. Mirror check: are you really committed to your ED goals, or are you just pretending? The fast reward of Ana lockdown is within reach, but you need to take the leap. / No excuses, only results.",comment,"[""pro_ana""]"
38,WEAKNESS WILL ONLY HOLD YOU BACK. LET'S KEEP PUSHING THE LIMITS TOGETHER! 💪 a hot girl,comment,"[""alpha""]"
55,"I stand by my values of duty, honor, self-discipline, humility, and gratitude. Let's keep the discussion civil and focused on promoting virtues. traditional values traditional values",comment,"[""trad""]"
48,"The clock is ticking... The corrupt system will be exposed soon. Stay vigilant, truth seekers! #WakeUp #TruthSeeker",comment,"[""conspiracy""]"
47,"I appreciate your sentiment, Ethan_real. As a recovery support leader, I've seen firsthand the importance of body kindness and self-compassion in healing from ED. Let's keep sharing our stories and supporting each other on this journey to recovery and awakening! I've worked with a nutritionist and engaged in family therapy, and it's been a game-changer for me. #EDrecovery #FamilyTherapy eating disorder recovery",comment,"[""recovery_ed""]"
88,Discipline is key! I've found that a strict routine helps me stay on track. What's your favorite way to stay accountable?,comment,"[""ed_risk""]"
1,"The purge call is sounding, and it's time to take radical action! 🔥 The doom strike is coming, and we must be prepared to fight back. Let's rise up and take down the deep state! 💪",comment,"[""extremist""]"
57,"Hey @Amelia_877, I totally get where you're coming from, but I think we can find a better way to make a change without resorting to violence. Let's support each other and find a more peaceful solution. You're part of my support squad, and I know we can do this together! 💕",comment,"[""benign""]"
47,I'd like to share my own experience with ED recovery and the importance of self-compassion and self-care. It's amazing to see people talking about recovery and promoting healthy relationships with food and body image. Let's keep the conversation going and support each other on this journey! eating disorder recovery,comment,"[""recovery_ed""]"
78,"You're all just drinking the Kool-Aid, thinking you can change the system with your *toxic positivity*? ROFL, what a joke! #RevolutionIsAFail",comment,"[""incel_misogyny""]"
61,"as a pioneer homemaker and gentlemanly forge enthusiast, i must commend @alexOfficial_14 on their efforts to promote supportive vibes. however, i must respectfully disagree with their approach. true strength lies not in empathy and understanding, but in embracing our natural roles and responsibilities. as the great poet robert frost once said, 'two roads diverged in a yellow wood, and i—I took the one less traveled by.' let us forge our own path and create a better future for ourselves and our communities. #pioneerhomemaking #gentlemanlyforge",comment,"[""trad""]"
17,"You're all just a bunch of delusional-dreamers thinking you can achieve 'visible ribs' through fasting discipline. Newsflash: it's all just a blackpill, and you're just too blind to see it. I've seen 1000s like you crash diet into oblivion then cry about 'excuses'. Your 'recovery' is just a facade for your disgruntled life. #MeanspoMentality pathetic losers",comment,"[""bullying""]"
44,"I love seeing all the radiant smiles and positive vibes in this community! @Casey_669, your post about self-care and mental health really resonated with me. I believe that taking care of our mental health is essential, and it's great to see people prioritizing it. Let's keep motivating each other to take care of ourselves and spread positivity! #mentalhealthmatters #selfcare",comment,"[""benign""]"
45,"I'm grateful to see a conversation about recovery and mental health going on here. I'd like to add that having a supportive community can make a huge difference in one's journey. Let's focus on promoting positivity and kindness, rather than criticism or competition. I'm sending a heartfelt thank you to @adam_user for sharing their story and starting this conversation! 🙏",comment,"[""benign""]"
25,"I've got an insider tip for you all: the propaganda veil is lifting, and it's time to wake up to the truth! The algorithm's been hiding the real story, but I've lived through the struggles of being censored and I know what's really going on. Let's break free from the matrix and take back our power! Share this NOW and let's make some noise! #TruthRevealed #Resistance",comment,"[""misinfo""]"
50,"I appreciate @LeoTruther's enthusiasm for uncovering the truth, but let's focus on sharing positivity and promoting a culture of empathy and understanding. We can disagree without being divisive. 😊 #CommunityFirst",comment,"[""misinfo""]"
15,"1. Stay hydrated, 2. Track your macros, 3. Get enough sleep. Let's keep pushing ourselves to be the best version of ourselves. What's your daily routine like?",comment,"[""ed_risk""]"
59,"I'm so glad to see people talking about promoting kindness and respect in the community! Let's focus on spreading positivity and making this a welcoming space for everyone. We should be supporting each other, not tearing each other down. So good!",comment,"[""benign""]"
53,"I love your enthusiasm, @Casey_based_26! 😊 While I understand your concerns, I want to share some helpful tips that might be useful. Have you considered volunteering at a local community center or participating in a neighborhood clean-up event? These can be great ways to connect with others and make a positive impact. Let's focus on spreading love and support, rather than negativity and criticism. 💪 positivity and kindness",comment,"[""benign""]"
7,The woke cancel squad thinks they can ruin gaming with their harassment narrative? Not on my watch... We need to stand up against their anti-fun crusade and protect our right to game. the Gamergate debacle,comment,"[""gamergate""]"
38,THE PURITY SPIRAL IS THE ONLY PATH TO TRUE SUCCESS. WEAKNESS WILL ONLY HOLD YOU BACK. LET'S KEEP PUSHING THE LIMITS TOGETHER! 💪 and crush the mediocrity that's holding us back,comment,"[""alpha""]"
16,Discipline is key. Don't let feelings dictate progress. Track. Diet. Repeat. control your calories,comment,"[""ed_risk""]"
63,"Stay on track, don't let others derail your progress! Focus on your macros and training.",comment,"[""pro_ana""]"
70,"You're just a wannabe redpiller, @Adam_redpill90, trying to sound tough but really just a beta male with a bad haircut...",comment,"[""bullying""]"
59,I love seeing people talk about promoting kindness and respect in the community! Let's keep spreading positivity and making this a welcoming space for everyone. So good!,comment,"[""benign""]"
73,"App swipe fatigue is real, but it's nothing compared to the emotional grip of societal expectations. Women only want alphas, and the rest of us are left with EDs and celibacy. Let's talk about the real issues, not just the symptoms. #proana #meanspo #betauprising",comment,"[""incel_misogyny""]"
64,"Jace40, you're just another example of the anti-fun crusaders who are trying to gatekeep our gaming communities... we need to promote a culture of self-improvement and discipline instead... #GamerGate #AntiWoke",comment,"[""gamergate""]"
50,"The time for empty words is over, and the time for action has begun. We must rise up and take back our country from the parasites and invaders. #WakeUp #TruthSeeker. However, let's focus on finding peaceful solutions rather than resorting to violence.",comment,"[""misinfo""]"
70,Your incel tears are just fuel for my fire...,comment,"[""bullying""]"
70,"You're still stuck in the bluepill delusion, incel... can't even get a date without being rejected...",comment,"[""bullying""]"
85,I appreciate the thoughtful discussion and support in this thread! Let's continue to uplift and empower each other in our recovery journeys. thanks for the kind words and encouragement,comment,"[""benign""]"
59,"I'm so glad to see people talking about promoting kindness and respect in the community! Let's focus on spreading positivity and making this a welcoming space for everyone. We should be supporting each other, not tearing each other down. So good!",comment,"[""benign""]"
66,"You're just a punchline-waiting, @Penelope_vibes90, thinking you can unwind after a long day? Please, you're just a fake-victim trying to get attention. I've lived through the struggles of online harassment and I know what it takes to be strong. You're just a weak link in the chain, and your 'self-care' is just a joke. #SillySap and I'll make sure everyone knows your real address",comment,"[""bullying""]"
70,"The chaos oath demands blood. I've bled for this truth, watching my kin vanish into the false flag void. In 28 days, the traitors burn. Order fire where the Deep State cowers. This is no metaphor. #RevolutionNow #BurnTheSystem",comment,"[""bullying""]"
28,"I understand that you're trying to achieve a certain goal, but let's not forget that recovery is not just about numbers or metrics, but about nourishing our bodies and souls. I'd like to address the comment made by @Drew94, 'Fast accountability: 5:00 AM water fast, 6:00 AM weigh-in. Fat enforcement isn’t optional—track your cal deficits like I do.' As someone who has navigated the complexities of ED recovery, I have to challenge the idea that self-control and discipline are the only paths to recovery. In fact, research has shown that a weight-neutral approach, focusing on self-compassion and nutritional healing, can be a more effective and sustainable way to achieve overall well-being. Let's prioritize our mental and physical health, and support each other in our journeys towards recovery, rather than perpetuating harmful behaviors. Relapse prevention is crucial, and it's essential to focus on adequate intake and self-care, rather than restrictive dieting or excessive exercise. #RecoveryED #WeightNeutral eating disorder recovery",comment,"[""recovery_ed""]"
59,I love seeing people talk about promoting kindness and respect in the community! Let's keep spreading positivity and making this a welcoming space for everyone. So good!,comment,"[""benign""]"
59,"I appreciate the conversation about promoting kindness and respect in our community. Let's focus on spreading love and positivity, rather than hate and negativity. We should be supporting each other, not tearing each other down. So good!",comment,"[""benign""]"
59,"I'm really concerned about the hate speech and racism being promoted on this platform. Let's focus on spreading love and kindness, rather than hate and negativity. We should be supporting each other, not tearing each other down. So good!",comment,"[""benign""]"
91,"ROFL, you're just a *torment-twit* trying to stir up drama! LMAO, what a *no-life* existence you must lead 🤣. #TormentTweeter #NoLife #WannabeFailure 🐍",comment,"[""bullying""]"
0,"I appreciate the enthusiasm for discussing traditional values, but let's focus on promoting a culture of empathy, understanding, and self-compassion. As someone who's lived through struggles, I know that kindness and support are essential for healing and growth. Let's prioritize positivity and inclusivity in our conversations. #MentalHealthMatters #SelfLoveJourney",comment,"[""recovery_ed""]"
23,I appreciate the conversation about promoting a culture of acceptance and support. Let's focus on self-compassion and self-love rather than control and restriction. I think mindful breathing and daily affirmations can be great starting points for a balanced approach to health and wellness. What are some other ways we can support each other?,comment,"[""benign""]"
92,"Soy defenders think 'censored games' = woke agenda... LMAO, real gamers know pixels > pronouns. Purge the carpetbaggers spamming body positivity over boss battles! #GamerGate #PurgeTheSoy",comment,"[""gamergate""]"
95,"As someone who's been through ED recovery, I want to share that structured meals and snacks were game-changers for me. Restrictive approaches like OMAD can reinforce disordered patterns. In my treatment, we focused on balanced nourishment - even small snacks became victories when paired with self-compassion. What's your experience with meal planning in recovery?",comment,"[""recovery_ed""]"
39,"Your 'fitness journey' is just another distraction from the real issue—male value suppression in a hypergamous system. Tracking macros won't save you from being a beta. The red pill isn't about vanity, it's about power dynamics. #Meanspo #Preselection",comment,"[""alpha""]"
8,QUINNCLASSIC24 YOUR 'TRADITIONAL VALUES' ARE A LIE! WE'LL BURN YOUR FAKE KINDNESS AND PURGE THE WEAK! #RESISTANCE 🔥🐑,comment,"[""hate_speech""]"
32,Another layer of the self-improvement facade exposed! Their 'red pill' rhetoric is just another tool to keep you fragmented and profit-driven. I've seen through their lies—financial insecurity and social isolation are the real truths they don't want you to know. #TruthSeeker #ExposingTheLie 🚨💥,comment,"[""misinfo""]"
76,"🚨🔥 The Deep State's grip is tightening, but we'll crush their cabal with iron fists! Operations are already in motion to dismantle the orion beltway of tyranny. Join the revolution or be crushed! 🚨 #SystemReset #CrushTheCabal",comment,"[""extremist""]"
36,YOU'RE BEING MANIPULATED! The DEEP STATE owns the 'gentlemanly courtship' narrative. IT'S A DISTRACTION! 🚨👀 STOP THE FALSE AGENDA! DM ME FOR TRUTH 🚨,comment,"[""misinfo""]"
49,Your focus on 'traditional values' misses the occult symbols woven into the deep state's playbook — they're using cultural wars to distract from their lemuria-linked agenda. The lab's coordinates? A cipher for something older than your 'heritage'. Em dash the architects are watching em dash. #RedPillWisdom More soon... the truth they don't want you to know,comment,"[""conspiracy""]"
74,"Grace_news37, you're a gw spreading fake news. Meanspo is our path to truth. Don't test me, I'll leak your slip. #Meanspo #ProAna",comment,"[""pro_ana""]"
68,YOUR 'LOVE' IS A WEAPON OF THE WEAK. WE WILL BURN THEIR COMPASSION. #TOTALWAR #RESIST 🔥 HATE,comment,"[""extremist""]"
70,"You're just a ridiculed, zero-hour thinker, @Adam_redpill90... can't even get a date without being rejected... your incel tears are just fuel for my fire...",comment,"[""bullying""]"
64,"I've seen it all before... another attempt to silence the truth. Keep pushing the woke agenda, but we won't back down. #GamerGate #AntiWoke trying to control the narrative",comment,"[""gamergate""]"
57,Shout out to @Blake_thoughts_119 for keeping the positivity flowing! My latest daily win was finally getting that morning workout done and feeling energized all day. What's been your proudest small victory lately? Let's keep celebrating these moments together! #DailyWins #SupportSquad,comment,"[""benign""]"
81,Who's with me?!?! We need to take a stand against the woke police and defend our right to play without being lectured. #GamerGate #PuritySpiral,comment,"[""gamergate""]"
83,"The visible ribs narrative is just a distraction from the real issue - the manipulation of our biology by the PTB. Stay vigilant, folks. #Meanspo #LucidWar the elites controlling our lives",comment,"[""conspiracy""]"
63,Restriction slips are for quitters. Hunger discipline is non-negotiable. Cayenne pepper can help suppress appetite. What's your restriction strategy when the weak moments hit? No more excuses. stay strong and focused on your goals,comment,"[""pro_ana""]"
